custrefno,txnid,currstatuscode,txnamount,trndate,storeid,grefid,trnrefno,txncurrstatuscode,respCode,meraccno,mcc,txntype,payervpa,payeraccno,payerifsc,payeevpa,payeeifsc,pgmerchantId,orderNo,paytype,pyfname,drcrflag,acctype,purpose,umn,mndpattern
427934206215337,TXN420f77854d23d746819a34bdd7f39b2f7e,6010,429705.37,2025-06-15 14:00:00,7800,GREF123456,324110,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5945,PAY,samayraina@ibl,87654321,SBIN000116,teastall@axl,YESB0MGSUPI,YBL00002,AIRPAY1032,P2M,Samay Raina,D,SAVINGS,1,,
427934216215337,TXN421f77854d23d746819a34bdd7f39b2f7e,6010,431494.65,2025-06-15 14:01:00,6789,GREF123456,324111,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5691,PAY,samayraina@ibl,87654321,SBIN000116,vinayak@ybiz,YESB0MGSUPI,YBL00001,AIRPAY1032,P2M,Samay Raina,D,SAVINGS,0,,
427934226215337,TXN422f77854d23d746819a34bdd7f39b2f7e,6010,431608.49,2025-06-15 14:02:00,6789,GREF123456,324112,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,4011,PAY,samayraina@ibl,87654321,AIRP0001,vinayak@ybiz,YESB0MGSUPI,YBL00001,AIRPAY1032,P2M,Saurav G.,D,CREDIT,0,,
427934236215337,TXN423f77854d23d746819a34bdd7f39b2f7e,6010,432785.25,2025-06-15 14:03:00,7414,GREF123456,324113,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,8043,PAY,99999852@ybl,12345678,SBIN000116,techwisecollege@ypbiz,YESB0MGSUPI,YBL00001,AIRPAY1111,P2M,Vinkaj,D,SAVINGS,1,,
427934246215337,TXN424f77854d23d746819a34bdd7f39b2f7e,6010,434055.09,2025-06-15 14:04:00,6789,GREF123456,324114,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,4225,PAY,samayraina@ibl,12345678,SBIN000116,techwisecollege@ypbiz,YESB0MGSUPI,YBL00003,AIRP2222,P2M,Samay Raina,D,SAVINGS,0,,
427934256215337,TXN425f77854d23d746819a34bdd7f39b2f7e,6010,435280.59,2025-06-15 14:05:00,1415,GREF123456,324115,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5931,PAY,99999852@ybl,12345678,YESB00001,vinayak@ybiz,YESB0MGSUPI,YBL00001,AIRPAY1032,P2M,Vinkaj,D,CREDIT,1,,
427934266215337,TXN426f77854d23d746819a34bdd7f39b2f7e,6010,436111.54,2025-06-15 14:06:00,1415,GREF123456,324116,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5451,PAY,samayraina@ibl,12345678,SBIN000116,teastall@axl,YESB0MGSUPI,YBL00001,AIRP2222,P2M,Saurav G.,D,SAVINGS,0,,
427934276215337,TXN427f77854d23d746819a34bdd7f39b2f7e,6010,436969.89,2025-06-15 14:07:00,6789,GREF123456,324117,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5993,PAY,samayraina@ibl,12345678,YESB00001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00001,AIRPAY1111,P2M,Samay Raina,D,CREDIT,0,,
427934286215337,TXN428f77854d23d746819a34bdd7f39b2f7e,6010,438027.9,2025-06-15 14:08:00,1234,GREF123456,324118,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5970,PAY,99999852@ybl,100000021,SBIN000116,techwisecollege@ypbiz,YESB0MGSUPI,YBL00001,AIRP2222,P2M,Samay Raina,D,CREDIT,1,,
427934296215337,TXN429f77854d23d746819a34bdd7f39b2f7e,6010,439182.83,2025-06-15 14:09:00,7800,GREF123456,324119,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5968,PAY,99999852@ybl,87654321,AIRP0001,vinayak@ybiz,YESB0MGSUPI,YBL00003,AIRPAY1111,P2M,Vinkaj,D,CREDIT,1,,
427934306215337,TXN430f77854d23d746819a34bdd7f39b2f7e,6010,439558.79,2025-06-15 14:10:00,1415,GREF123456,324120,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7629,PAY,abc_person@axl,87654321,AIRP0001,vinayak@ybiz,YESB0MGSUPI,YBL00001,AIRPAY1032,P2M,Samay Raina,D,SAVINGS,1,,
427934316215337,TXN431f77854d23d746819a34bdd7f39b2f7e,6010,440991.15,2025-06-15 14:11:00,7414,GREF123456,324121,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7623,PAY,99999852@ybl,12345678,SBIN000116,techwisecollege@ypbiz,YESB0MGSUPI,YBL00003,AIRPAY1032,P2M,Vinkaj,C,SAVINGS,1,,
427934326215337,TXN432f77854d23d746819a34bdd7f39b2f7e,6010,442243.33,2025-06-15 14:12:00,1415,GREF123456,324122,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,1771,PAY,samayraina@ibl,87654321,YESB00001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00003,AIRP2222,P2M,Vinkaj,C,CREDIT,1,,
427934336215337,TXN433f77854d23d746819a34bdd7f39b2f7e,6010,443320.82,2025-06-15 14:13:00,7414,GREF123456,324123,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5511,PAY,samayraina@ibl,100000021,AIRP0001,vinayak@ybiz,YESB0MGSUPI,YBL00001,AIRPAY1032,P2M,Samay Raina,C,SAVINGS,1,,
427934346215337,TXN434f77854d23d746819a34bdd7f39b2f7e,6010,443660.29,2025-06-15 14:14:00,7800,GREF123456,324124,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7631,PAY,abc_person@axl,100000021,AIRP0001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00002,AIRPAY1032,P2M,Saurav G.,C,CREDIT,1,,
427934356215337,TXN435f77854d23d746819a34bdd7f39b2f7e,6010,444968.95,2025-06-15 14:15:00,1415,GREF123456,324125,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7011,PAY,abc_person@axl,100000021,AIRP0001,teastall@axl,YESB0MGSUPI,YBL00001,AIRP2222,P2M,Saurav G.,D,CREDIT,1,,
427934366215337,TXN436f77854d23d746819a34bdd7f39b2f7e,6010,446033.3,2025-06-15 14:16:00,1234,GREF123456,324126,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7011,PAY,99999852@ybl,100000021,AIRP0001,teastall@axl,YESB0MGSUPI,YBL00001,AIRP2222,P2M,Saurav G.,C,SAVINGS,1,,
427934376215337,TXN437f77854d23d746819a34bdd7f39b2f7e,6010,446643.24,2025-06-15 14:17:00,7414,GREF123456,324127,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7211,PAY,99999852@ybl,100000021,YESB00001,vinayak@ybiz,YESB0MGSUPI,YBL00001,AIRP2222,P2M,Vinkaj,C,CREDIT,1,,
427934386215337,TXN438f77854d23d746819a34bdd7f39b2f7e,6010,448067.31,2025-06-15 14:18:00,1415,GREF123456,324128,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7393,PAY,99999852@ybl,87654321,SBIN000116,teastall@axl,YESB0MGSUPI,YBL00003,AIRPAY1111,P2M,Vinkaj,D,SAVINGS,1,,
427934396215337,TXN439f77854d23d746819a34bdd7f39b2f7e,6010,449092.42,2025-06-15 14:19:00,7414,GREF123456,324129,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,1731,PAY,99999852@ybl,87654321,SBIN000116,teastall@axl,YESB0MGSUPI,YBL00001,AIRPAY1111,P2M,Samay Raina,C,CREDIT,0,,
427934406215337,TXN440f77854d23d746819a34bdd7f39b2f7e,6010,450345.56,2025-06-15 14:20:00,6789,GREF123456,324130,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7216,PAY,99999852@ybl,100000021,SBIN000116,techwisecollege@ypbiz,YESB0MGSUPI,YBL00001,AIRPAY1111,P2M,Saurav G.,C,SAVINGS,0,,
427934416215337,TXN441f77854d23d746819a34bdd7f39b2f7e,6010,450511.53,2025-06-15 14:21:00,1415,GREF123456,324131,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5193,PAY,abc_person@axl,87654321,YESB00001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00003,AIRP2222,P2M,Samay Raina,D,CREDIT,1,,
427934426215337,TXN442f77854d23d746819a34bdd7f39b2f7e,6010,452437.09,2025-06-15 14:22:00,7414,GREF123456,324132,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7375,PAY,99999852@ybl,87654321,AIRP0001,teastall@axl,YESB0MGSUPI,YBL00001,AIRP2222,P2M,Samay Raina,C,CREDIT,0,,
427934436215337,TXN443f77854d23d746819a34bdd7f39b2f7e,6010,452882.89,2025-06-15 14:23:00,7414,GREF123456,324133,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,2791,PAY,abc_person@axl,100000021,SBIN000116,techwisecollege@ypbiz,YESB0MGSUPI,YBL00003,AIRPAY1032,P2M,Samay Raina,D,CREDIT,0,,
427934446215337,TXN444f77854d23d746819a34bdd7f39b2f7e,6010,453719.55,2025-06-15 14:24:00,1234,GREF123456,324134,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7033,PAY,abc_person@axl,12345678,YESB00001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00001,AIRPAY1111,P2M,Saurav G.,D,CREDIT,1,,
427934456215337,TXN445f77854d23d746819a34bdd7f39b2f7e,6010,455057.53,2025-06-15 14:25:00,6789,GREF123456,324135,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,4899,PAY,samayraina@ibl,12345678,AIRP0001,teastall@axl,YESB0MGSUPI,YBL00001,AIRPAY1032,P2M,Vinkaj,C,SAVINGS,0,,
427934466215337,TXN446f77854d23d746819a34bdd7f39b2f7e,6010,455697.73,2025-06-15 14:26:00,7414,GREF123456,324136,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7210,PAY,samayraina@ibl,87654321,AIRP0001,vinayak@ybiz,YESB0MGSUPI,YBL00001,AIRP2222,P2M,Saurav G.,D,SAVINGS,1,,
427934476215337,TXN447f77854d23d746819a34bdd7f39b2f7e,6010,457007.82,2025-06-15 14:27:00,7800,GREF123456,324137,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7298,PAY,99999852@ybl,12345678,SBIN000116,teastall@axl,YESB0MGSUPI,YBL00003,AIRPAY1111,P2M,Vinkaj,C,CREDIT,0,,
427934486215337,TXN448f77854d23d746819a34bdd7f39b2f7e,6010,457692.64,2025-06-15 14:28:00,7414,GREF123456,324138,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,8042,PAY,abc_person@axl,12345678,SBIN000116,techwisecollege@ypbiz,YESB0MGSUPI,YBL00003,AIRPAY1032,P2M,Saurav G.,D,CREDIT,0,,
427934496215337,TXN449f77854d23d746819a34bdd7f39b2f7e,6010,459021.59,2025-06-15 14:29:00,1415,GREF123456,324139,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5598,PAY,samayraina@ibl,12345678,YESB00001,vinayak@ybiz,YESB0MGSUPI,YBL00002,AIRPAY1032,P2M,Vinkaj,D,CREDIT,0,,
427934506215337,TXN450f77854d23d746819a34bdd7f39b2f7e,6010,459832.87,2025-06-15 14:30:00,7800,GREF123456,324140,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5626,PAY,abc_person@axl,87654321,YESB00001,vinayak@ybiz,YESB0MGSUPI,YBL00001,AIRPAY1111,P2M,Vinkaj,D,SAVINGS,1,,
427934516215337,TXN451f77854d23d746819a34bdd7f39b2f7e,6010,460918.93,2025-06-15 14:31:00,6789,GREF123456,324141,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5733,PAY,99999852@ybl,12345678,YESB00001,vinayak@ybiz,YESB0MGSUPI,YBL00001,AIRP2222,P2M,Vinkaj,C,SAVINGS,0,,
427934526215337,TXN452f77854d23d746819a34bdd7f39b2f7e,6010,461989.89,2025-06-15 14:32:00,1234,GREF123456,324142,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7338,PAY,samayraina@ibl,100000021,AIRP0001,vinayak@ybiz,YESB0MGSUPI,YBL00003,AIRP2222,P2M,Vinkaj,D,SAVINGS,0,,
427934536215337,TXN453f77854d23d746819a34bdd7f39b2f7e,6010,463488.8,2025-06-15 14:33:00,7800,GREF123456,324143,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,9222,PAY,samayraina@ibl,12345678,SBIN000116,vinayak@ybiz,YESB0MGSUPI,YBL00003,AIRPAY1032,P2M,Saurav G.,D,SAVINGS,1,,
427934546215337,TXN454f77854d23d746819a34bdd7f39b2f7e,6010,463537.58,2025-06-15 14:34:00,7414,GREF123456,324144,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7332,PAY,abc_person@axl,12345678,AIRP0001,teastall@axl,YESB0MGSUPI,YBL00003,AIRP2222,P2M,Vinkaj,C,SAVINGS,0,,
427934556215337,TXN455f77854d23d746819a34bdd7f39b2f7e,6010,465465.59,2025-06-15 14:35:00,7414,GREF123456,324145,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7911,PAY,99999852@ybl,12345678,SBIN000116,techwisecollege@ypbiz,YESB0MGSUPI,YBL00001,AIRP2222,P2M,Samay Raina,C,SAVINGS,1,,
427934566215337,TXN456f77854d23d746819a34bdd7f39b2f7e,6010,465778.9,2025-06-15 14:36:00,7800,GREF123456,324146,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7012,PAY,99999852@ybl,12345678,SBIN000116,vinayak@ybiz,YESB0MGSUPI,YBL00001,AIRP2222,P2M,Samay Raina,C,SAVINGS,1,,
427934576215337,TXN457f77854d23d746819a34bdd7f39b2f7e,6010,466892.96,2025-06-15 14:37:00,7800,GREF123456,324147,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7409,PAY,99999852@ybl,100000021,AIRP0001,vinayak@ybiz,YESB0MGSUPI,YBL00002,AIRP2222,P2M,Samay Raina,D,CREDIT,1,,
427934586215337,TXN458f77854d23d746819a34bdd7f39b2f7e,6010,467999.84,2025-06-15 14:38:00,6789,GREF123456,324148,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5021,PAY,samayraina@ibl,100000021,YESB00001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00002,AIRP2222,P2M,Saurav G.,C,SAVINGS,1,,
427934596215337,TXN459f77854d23d746819a34bdd7f39b2f7e,6010,469194.86,2025-06-15 14:39:00,7800,GREF123456,324149,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7393,PAY,99999852@ybl,12345678,YESB00001,teastall@axl,YESB0MGSUPI,YBL00002,AIRPAY1032,P2M,Vinkaj,C,SAVINGS,0,,
427934606215337,TXN460f77854d23d746819a34bdd7f39b2f7e,6010,470284.53,2025-06-15 14:40:00,7414,GREF123456,324150,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7375,PAY,99999852@ybl,100000021,SBIN000116,techwisecollege@ypbiz,YESB0MGSUPI,YBL00002,AIRPAY1111,P2M,Vinkaj,C,CREDIT,0,,
427934616215337,TXN461f77854d23d746819a34bdd7f39b2f7e,6010,470601.41,2025-06-15 14:41:00,6789,GREF123456,324151,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,6540,PAY,99999852@ybl,87654321,YESB00001,vinayak@ybiz,YESB0MGSUPI,YBL00001,AIRPAY1032,P2M,Saurav G.,D,SAVINGS,0,,
427934626215337,TXN462f77854d23d746819a34bdd7f39b2f7e,6010,471942.93,2025-06-15 14:42:00,6789,GREF123456,324152,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,8042,PAY,abc_person@axl,87654321,SBIN000116,vinayak@ybiz,YESB0MGSUPI,YBL00003,AIRPAY1032,P2M,Samay Raina,D,CREDIT,0,,
427934636215337,TXN463f77854d23d746819a34bdd7f39b2f7e,6010,473280.26,2025-06-15 14:43:00,6789,GREF123456,324153,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,1740,PAY,samayraina@ibl,12345678,YESB00001,teastall@axl,YESB0MGSUPI,YBL00002,AIRPAY1032,P2M,Samay Raina,C,CREDIT,0,,
427934646215337,TXN464f77854d23d746819a34bdd7f39b2f7e,6010,474060.24,2025-06-15 14:44:00,1234,GREF123456,324154,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,4784,PAY,samayraina@ibl,100000021,YESB00001,teastall@axl,YESB0MGSUPI,YBL00003,AIRP2222,P2M,Saurav G.,D,CREDIT,1,,
427934656215337,TXN465f77854d23d746819a34bdd7f39b2f7e,6010,474737.31,2025-06-15 14:45:00,1415,GREF123456,324155,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5963,PAY,abc_person@axl,100000021,AIRP0001,teastall@axl,YESB0MGSUPI,YBL00003,AIRP2222,P2M,Saurav G.,D,CREDIT,0,,
427934666215337,TXN466f77854d23d746819a34bdd7f39b2f7e,6010,475826.63,2025-06-15 14:46:00,7414,GREF123456,324156,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7361,PAY,99999852@ybl,100000021,YESB00001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00003,AIRPAY1032,P2M,Vinkaj,D,SAVINGS,1,,
427934676215337,TXN467f77854d23d746819a34bdd7f39b2f7e,6010,477040.72,2025-06-15 14:47:00,7414,GREF123456,324157,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7230,PAY,abc_person@axl,12345678,YESB00001,vinayak@ybiz,YESB0MGSUPI,YBL00002,AIRPAY1111,P2M,Vinkaj,D,SAVINGS,1,,
427934686215337,TXN468f77854d23d746819a34bdd7f39b2f7e,6010,477913.58,2025-06-15 14:48:00,1234,GREF123456,324158,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5462,PAY,99999852@ybl,12345678,AIRP0001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00003,AIRP2222,P2M,Saurav G.,D,CREDIT,0,,
427934696215337,TXN469f77854d23d746819a34bdd7f39b2f7e,6010,478841.09,2025-06-15 14:49:00,1234,GREF123456,324159,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5198,PAY,abc_person@axl,87654321,AIRP0001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00003,AIRPAY1032,P2M,Vinkaj,C,CREDIT,1,,
427934706215337,TXN470f77854d23d746819a34bdd7f39b2f7e,6010,480383.92,2025-06-15 14:50:00,6789,GREF123456,324160,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7999,PAY,abc_person@axl,100000021,AIRP0001,vinayak@ybiz,YESB0MGSUPI,YBL00002,AIRPAY1111,P2M,Saurav G.,C,CREDIT,1,,
427934716215337,TXN471f77854d23d746819a34bdd7f39b2f7e,6010,480972.49,2025-06-15 14:51:00,7800,GREF123456,324161,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7542,PAY,99999852@ybl,12345678,YESB00001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00003,AIRPAY1032,P2M,Saurav G.,C,CREDIT,1,,
427934726215337,TXN472f77854d23d746819a34bdd7f39b2f7e,6010,481539.08,2025-06-15 14:52:00,1415,GREF123456,324162,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5933,PAY,99999852@ybl,100000021,YESB00001,vinayak@ybiz,YESB0MGSUPI,YBL00003,AIRPAY1111,P2M,Saurav G.,D,CREDIT,1,,
427934736215337,TXN473f77854d23d746819a34bdd7f39b2f7e,6010,483112.67,2025-06-15 14:53:00,1234,GREF123456,324163,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5691,PAY,abc_person@axl,100000021,AIRP0001,teastall@axl,YESB0MGSUPI,YBL00001,AIRPAY1032,P2M,Samay Raina,D,SAVINGS,1,,
427934746215337,TXN474f77854d23d746819a34bdd7f39b2f7e,6010,483720.85,2025-06-15 14:54:00,7800,GREF123456,324164,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7375,PAY,abc_person@axl,100000021,YESB00001,vinayak@ybiz,YESB0MGSUPI,YBL00003,AIRPAY1032,P2M,Saurav G.,C,SAVINGS,0,,
427934756215337,TXN475f77854d23d746819a34bdd7f39b2f7e,6010,484896.99,2025-06-15 14:55:00,7414,GREF123456,324165,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,8044,PAY,abc_person@axl,12345678,AIRP0001,teastall@axl,YESB0MGSUPI,YBL00003,AIRP2222,P2M,Samay Raina,C,SAVINGS,0,,
427934766215337,TXN476f77854d23d746819a34bdd7f39b2f7e,6010,485598.52,2025-06-15 14:56:00,7414,GREF123456,324166,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5412,PAY,abc_person@axl,12345678,YESB00001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00001,AIRP2222,P2M,Vinkaj,D,SAVINGS,0,,
427934776215337,TXN477f77854d23d746819a34bdd7f39b2f7e,6010,487063.98,2025-06-15 14:57:00,1234,GREF123456,324167,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5551,PAY,99999852@ybl,87654321,AIRP0001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00003,AIRP2222,P2M,Saurav G.,D,SAVINGS,0,,
427934786215337,TXN478f77854d23d746819a34bdd7f39b2f7e,6010,487910.83,2025-06-15 14:58:00,1415,GREF123456,324168,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,8099,PAY,99999852@ybl,12345678,AIRP0001,teastall@axl,YESB0MGSUPI,YBL00002,AIRP2222,P2M,Samay Raina,C,CREDIT,1,,
427934796215337,TXN479f77854d23d746819a34bdd7f39b2f7e,6010,488507.73,2025-06-15 14:59:00,7800,GREF123456,324169,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5571,PAY,abc_person@axl,100000021,YESB00001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00002,AIRPAY1111,P2M,Saurav G.,D,CREDIT,1,,
427934806215337,TXN480f77854d23d746819a34bdd7f39b2f7e,6010,490333.61,2025-06-15 14:00:00,7414,GREF123456,324170,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7011,PAY,abc_person@axl,100000021,SBIN000116,teastall@axl,YESB0MGSUPI,YBL00001,AIRPAY1032,P2M,Saurav G.,C,SAVINGS,0,,
427934816215337,TXN481f77854d23d746819a34bdd7f39b2f7e,6010,490998.03,2025-06-15 14:01:00,7800,GREF123456,324171,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5111,PAY,abc_person@axl,87654321,YESB00001,vinayak@ybiz,YESB0MGSUPI,YBL00002,AIRP2222,P2M,Saurav G.,C,CREDIT,1,,
427934826215337,TXN482f77854d23d746819a34bdd7f39b2f7e,6010,492403.71,2025-06-15 14:02:00,1415,GREF123456,324172,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,4131,PAY,abc_person@axl,100000021,YESB00001,teastall@axl,YESB0MGSUPI,YBL00002,AIRPAY1032,P2M,Vinkaj,D,SAVINGS,0,,
427934836215337,TXN483f77854d23d746819a34bdd7f39b2f7e,6010,492890.82,2025-06-15 14:03:00,6789,GREF123456,324173,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7251,PAY,99999852@ybl,100000021,AIRP0001,teastall@axl,YESB0MGSUPI,YBL00001,AIRPAY1032,P2M,Vinkaj,D,CREDIT,0,,
427934846215337,TXN484f77854d23d746819a34bdd7f39b2f7e,6010,494092.19,2025-06-15 14:04:00,1415,GREF123456,324174,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5571,PAY,samayraina@ibl,12345678,YESB00001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00002,AIRP2222,P2M,Saurav G.,D,SAVINGS,1,,
427934856215337,TXN485f77854d23d746819a34bdd7f39b2f7e,6010,495265.4,2025-06-15 14:05:00,7414,GREF123456,324175,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5732,PAY,99999852@ybl,87654321,SBIN000116,techwisecollege@ypbiz,YESB0MGSUPI,YBL00002,AIRPAY1032,P2M,Vinkaj,D,SAVINGS,1,,
427934866215337,TXN486f77854d23d746819a34bdd7f39b2f7e,6010,495912.69,2025-06-15 14:06:00,7800,GREF123456,324176,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7800,PAY,99999852@ybl,100000021,YESB00001,teastall@axl,YESB0MGSUPI,YBL00002,AIRP2222,P2M,Saurav G.,D,CREDIT,1,,
427934876215337,TXN487f77854d23d746819a34bdd7f39b2f7e,6010,497107.52,2025-06-15 14:07:00,7414,GREF123456,324177,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,8044,PAY,abc_person@axl,87654321,AIRP0001,teastall@axl,YESB0MGSUPI,YBL00001,AIRP2222,P2M,Saurav G.,D,CREDIT,1,,
427934886215337,TXN488f77854d23d746819a34bdd7f39b2f7e,6010,497821.56,2025-06-15 14:08:00,1415,GREF123456,324178,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,8050,PAY,samayraina@ibl,12345678,SBIN000116,techwisecollege@ypbiz,YESB0MGSUPI,YBL00002,AIRP2222,P2M,Saurav G.,C,SAVINGS,1,,
427934896215337,TXN489f77854d23d746819a34bdd7f39b2f7e,6010,498651.97,2025-06-15 14:09:00,7414,GREF123456,324179,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,820,PAY,99999852@ybl,12345678,AIRP0001,teastall@axl,YESB0MGSUPI,YBL00001,AIRP2222,P2M,Vinkaj,C,SAVINGS,1,,
